Hogar;Sector;Zona;Comuna;DirCoordX;DirCoordY;Fecha;DiaAsig;TipoDia;Temporada;NumPer;NumVeh;NumBicAdulto;NumBicNino;Propiedad;MontoDiv;ImputadoDiv;MontoArr;ImputadoArr;IngresoHogar;Factor
192491;3;443;ÑUÑOA;352253,8215;6295793,182;26-01-2013;sábado;2;2;4;0;1;0;3;;0;160000;0;400000;136,556412
192501;3;443;ÑUÑOA;352253,8215;6295793,182;22-02-2013;viernes;1;2;2;0;0;0;1;;0;160000;0;1100000;162,506332
192511;3;431;ÑUÑOA;349348,4409;6297898,972;19-11-2012;lunes;1;1;4;1;0;2;3;;0;400000;0;1216395;51,787338
192521;3;445;ÑUÑOA;349764,5551;6296731,781;23-10-2012;martes;1;1;3;3;2;0;1;;0;400000;0;2148322;199,774612
192531;3;440;ÑUÑOA;353382,6218;6297147,871;04-12-2012;martes;1;1;1;0;1;0;3;;0;200000;0;484348;199,339676
192541;3;443;ÑUÑOA;352461,784;6295720,295;14-01-2013;lunes;1;2;1;0;0;0;5;;0;200000;0;457242;244,403748
192551;3;426;ÑUÑOA;353493,5677;6297502,411;12-09-2012;miércoles;1;1;4;2;2;0;1;;0;450000;0;1203613;135,878769
192561;3;426;ÑUÑOA;353625,6429;6297436,123;12-09-2012;miércoles;1;1;2;0;0;0;1;;0;248802;1;763650;137,674667
192571;3;447;ÑUÑOA;349063,1871;6296861,265;22-10-2012;lunes;1;1;5;1;2;2;1;;0;350000;0;2775575;66,100174
192583;3;447;ÑUÑOA;349099,1734;6296920,279;26-09-2012;miércoles;1;1;3;0;2;0;3;;0;285000;0;1268404;147,184326
192592;3;434;ÑUÑOA;353283,1342;6298794,716;04-12-2012;martes;1;1;2;1;0;0;1;;0;250000;0;132278;67,435829
192601;3;434;ÑUÑOA;353279,5879;6298794,662;30-10-2012;martes;1;1;3;0;1;0;1;;0;120000;0;617146;181,811371
192611;3;434;ÑUÑOA;353316,5204;6298791,838;30-10-2012;martes;1;1;7;0;0;0;1;;0;300000;0;1749891;156,663620
192621;3;445;ÑUÑOA;350683,2156;6296447,325;19-01-2013;sábado;2;2;2;0;2;0;3;;0;250000;0;623494;143,780838
192631;3;419;ÑUÑOA;350161,5496;6295379,723;24-03-2013;domingo;2;1;2;0;0;0;1;;0;150000;0;247028;165,539490
192641;3;437;ÑUÑOA;351684,216;6297632,185;26-11-2012;lunes;1;1;4;0;2;0;1;;0;1000000;0;992634;166,855789
192652;3;437;ÑUÑOA;351750,7302;6297689,055;28-11-2012;miércoles;1;1;2;1;2;0;2;250000;0;350000;0;1989391;87,126930
192661;3;437;ÑUÑOA;351750,7302;6297689,055;28-11-2012;miércoles;1;1;2;1;1;0;1;;0;280000;0;1294568;87,126930
192671;3;437;ÑUÑOA;351750,7302;6297689,055;28-11-2012;miércoles;1;1;2;2;0;0;2;530000;0;450000;0;1858380;233,214249
192681;3;424;ÑUÑOA;351049,794;6297005,973;28-11-2012;miércoles;1;1;5;1;0;1;1;;0;300000;0;1327315;95,923897
192691;3;424;ÑUÑOA;351188,3489;6296944,222;29-11-2012;jueves;1;1;4;0;0;0;1;;0;300000;0;856864;151,720474
192701;3;424;ÑUÑOA;351174,7698;6296996,9;30-11-2012;viernes;1;1;4;1;1;1;2;228750;1;260751;1;687272;66,572853
192711;3;424;ÑUÑOA;351239,597;6296840,507;29-11-2012;jueves;1;1;3;2;2;1;3;;0;300000;0;2148995;250,865860
192723;3;448;ÑUÑOA;349778,3525;6297120,862;27-10-2012;sábado;2;1;2;0;0;0;1;;0;225171;1;837193;122,974258
192731;3;420;ÑUÑOA;349346,3638;6295713,635;22-08-2012;miércoles;1;1;5;0;0;0;1;;0;259972;1;1625879;116,076012
192741;3;420;ÑUÑOA;349348,3166;6295679,394;21-08-2012;martes;1;1;6;0;0;1;1;;0;232599;1;795287;105,520782
192750;3;420;ÑUÑOA;349288,0818;6295676,338;22-08-2012;miércoles;1;1;4;2;4;0;1;;0;220000;0;710564;94,616943
192760;3;426;ÑUÑOA;352867,3311;6297635,896;18-08-2012;sábado;2;1;2;1;0;0;1;;0;256978;1;400000;60,409767
192771;3;426;ÑUÑOA;352807,6386;6297689,565;20-08-2012;lunes;1;1;5;1;0;0;1;;0;359410;1;2229829;73,143959
192783;3;424;ÑUÑOA;351302,7181;6296380,307;29-10-2012;lunes;1;1;4;1;2;1;2;320000;0;320000;0;1404726;66,572853
192793;3;424;ÑUÑOA;351459,6858;6296273,565;29-10-2012;lunes;1;1;3;1;0;0;1;;0;369542;1;1587954;93,721397
192801;3;434;ÑUÑOA;353469,887;6298549,197;04-12-2012;martes;1;1;4;1;2;1;2;350000;0;400000;0;1671697;56,667328
192811;3;434;ÑUÑOA;353469,887;6298549,197;04-12-2012;martes;1;1;1;0;0;0;3;;0;230000;0;88746;231,140091
192821;3;434;ÑUÑOA;353469,887;6298549,197;04-12-2012;martes;1;1;3;1;1;0;3;;0;400000;0;564682;79,776337
192830;3;424;ÑUÑOA;351057,5142;6297103,853;29-08-2012;miércoles;1;1;1;1;0;0;1;;0;250000;0;462402;119,149673
192841;3;424;ÑUÑOA;350942,5815;6297196,827;29-08-2012;miércoles;1;1;3;1;0;0;1;;0;300000;0;2106555;93,721397
192851;3;425;ÑUÑOA;352028,4523;6297858,557;24-03-2013;domingo;2;1;1;0;0;0;1;;0;190000;0;279889;190,340073
192860;3;425;ÑUÑOA;351986,4309;6297880,797;24-03-2013;domingo;2;1;3;0;1;0;1;;0;280000;0;575220;149,718735
192870;3;421;ÑUÑOA;349618,8447;6295907,323;20-04-2013;sábado;2;1;5;0;0;0;1;;0;150000;0;913609;173,632080
192881;3;421;ÑUÑOA;349613,15;6295932,745;18-05-2013;sábado;2;1;2;2;0;0;1;;0;200000;0;2027720;168,428024
192891;3;421;ÑUÑOA;349653,4816;6295987,276;18-05-2013;sábado;2;1;6;0;1;0;3;;0;170000;0;460769;157,842972
192901;3;421;ÑUÑOA;349599,7828;6296015,055;17-10-2012;miércoles;1;1;2;0;0;0;1;;0;221487;1;298235;143,403076
192911;3;421;ÑUÑOA;349615;6295904;17-10-2012;miércoles;1;1;2;0;0;0;3;;0;150000;0;354568;143,403076
192922;3;423;ÑUÑOA;351214,2739;6295078,349;23-11-2012;viernes;1;1;3;1;0;0;3;;0;210000;0;1359757;61,929424
192932;3;424;ÑUÑOA;351176,0847;6296768,323;02-08-2012;jueves;1;1;2;2;0;0;1;;0;300000;0;1150000;212,059677
192941;3;424;ÑUÑOA;351027,1917;6296821,558;02-08-2012;jueves;1;1;6;1;2;3;3;;0;400000;0;3200000;87,201141
192951;3;441;ÑUÑOA;352128,3222;6296516,531;15-11-2012;jueves;1;1;2;1;2;0;2;400000;0;450000;0;1517135;54,071960
192961;3;433;ÑUÑOA;352897,8065;6298181,279;15-01-2013;martes;1;2;3;1;1;0;1;;0;350000;0;471070;98,688484
192971;3;437;ÑUÑOA;351219,6172;6297457,664;28-09-2012;viernes;1;1;5;2;2;2;2;480000;0;300000;0;1779397;282,375122
192981;3;437;ÑUÑOA;351194,2829;6297495,372;28-08-2013;miércoles;1;1;2;1;0;0;1;;0;300000;0;1006668;87,126930
192990;3;422;ÑUÑOA;353056,7293;6295545,392;15-03-2013;viernes;1;1;3;1;0;0;1;;0;180000;0;655952;44,126125
193001;3;426;ÑUÑOA;353038,3561;6297351,221;11-01-2013;viernes;1;2;2;1;1;0;1;;0;600000;0;474181;60,409767
193011;3;442;ÑUÑOA;352650,82;6296670,486;15-11-2012;jueves;1;1;3;3;0;0;2;437476;1;390803;1;897214;274,708069
193021;3;426;ÑUÑOA;353288,3737;6297702,379;15-01-2013;martes;1;2;1;0;0;0;1;;0;200000;0;396525;207,057816
193031;3;423;ÑUÑOA;351029;6295256;16-10-2012;martes;1;1;4;1;2;1;3;;0;490000;0;3306558;43,990147
193041;3;423;ÑUÑOA;351029;6295256;16-10-2012;martes;1;1;4;2;1;2;2;230000;0;300000;0;1555962;117,749313
193051;3;427;ÑUÑOA;348987,0479;6296332,128;27-04-2013;sábado;2;1;4;1;0;0;1;;0;260000;0;872399;64,712296
193061;3;438;ÑUÑOA;352819,0418;6295964,373;03-12-2012;lunes;1;1;4;2;2;0;1;;0;389442;1;2304236;218,309250
193071;3;448;ÑUÑOA;350146,3781;6297279,528;04-01-2013;viernes;1;2;1;1;0;0;3;;0;280000;0;1336973;81,153023
193081;3;448;ÑUÑOA;350146,3781;6297279,528;04-01-2013;viernes;1;2;1;0;0;0;1;;0;350000;0;345934;184,948853
193091;3;437;ÑUÑOA;351752,0554;6297235,051;05-02-2013;martes;1;2;5;1;3;0;1;;0;292275;1;1100478;105,493011
193101;3;437;ÑUÑOA;351779,4048;6297161,052;05-02-2013;martes;1;2;3;1;4;0;1;;0;231850;1;325417;103,070839
193111;3;437;ÑUÑOA;351752,0554;6297235,051;05-02-2013;martes;1;2;2;1;1;0;1;;0;253450;1;589050;87,126930
193121;3;422;ÑUÑOA;352863,2267;6295849,073;14-03-2013;jueves;1;1;1;0;1;0;2;135000;0;180000;0;454975;127,848816
193131;3;422;ÑUÑOA;352838,9892;6295859,684;14-03-2013;jueves;1;1;2;0;1;0;1;;0;180000;0;1330831;85,007904
193141;3;422;ÑUÑOA;352838,9892;6295859,684;14-03-2013;jueves;1;1;4;0;0;0;1;;0;180000;0;392269;71,433365
193151;3;443;ÑUÑOA;352303,4516;6295222,432;03-12-2012;lunes;1;1;3;1;1;0;1;;0;278379;1;1319731;84,354233
193161;3;429;ÑUÑOA;350240,4594;6297602,291;04-01-2013;viernes;1;2;5;1;0;0;3;;0;300000;0;535543;231,409302
193171;3;448;ÑUÑOA;350320,0286;6296863,324;23-02-2013;sábado;2;2;2;1;1;0;1;;0;372664;1;6265228;53,959415
193181;3;441;ÑUÑOA;351967,6014;6296405,756;23-02-2013;sábado;2;2;2;1;0;0;1;;0;304955;1;563706;54,071960
193191;3;441;ÑUÑOA;351968,051;6296422,686;23-02-2013;sábado;2;2;3;1;3;0;1;;0;291022;1;1436222;63,966919
193201;3;432;ÑUÑOA;352652,7284;6298312,108;08-09-2012;sábado;2;1;4;1;0;0;1;;0;325268;1;1764866;70,961830
193211;3;432;ÑUÑOA;352593,2286;6298492,283;03-09-2012;lunes;1;1;3;1;1;0;1;;0;306650;1;1365964;99,900192
193221;3;432;ÑUÑOA;352609,7901;6298383,514;06-09-2012;jueves;1;1;3;1;0;0;1;;0;265069;1;969283;99,900192
193231;3;437;ÑUÑOA;351535,4303;6297297,771;05-02-2013;martes;1;2;3;1;0;0;1;;0;316147;1;1499668;103,070839
193241;3;437;ÑUÑOA;351581,9475;6297464,964;05-02-2013;martes;1;2;4;1;2;0;1;;0;257131;1;862884;73,214020
193251;3;437;ÑUÑOA;351617,1187;6297290,141;08-01-2013;martes;1;2;3;1;3;0;3;;0;371000;0;2836308;103,070839
193261;3;422;ÑUÑOA;352915,2789;6295420,052;07-12-2012;viernes;1;1;2;1;0;0;1;;0;269781;1;341265;37,300297
193271;3;440;ÑUÑOA;352907,6299;6296759,866;03-12-2012;lunes;1;1;2;1;0;0;1;;0;285710;1;378577;58,157974
193283;3;441;ÑUÑOA;352021,6122;6296722,634;27-10-2012;sábado;2;1;1;0;0;0;1;;0;231220;1;115575;185,334610
193291;3;436;ÑUÑOA;352342,0323;6297789,51;12-09-2012;miércoles;1;1;4;2;2;2;1;;0;500000;0;1395874;123,315735
193300;3;423;ÑUÑOA;350926,3638;6295326,018;12-03-2013;martes;1;1;1;0;0;0;2;312573;1;288815;1;792477;179,431244
193311;3;419;ÑUÑOA;350207,0465;6295281,162;12-03-2013;martes;1;1;1;0;0;0;3;;0;220000;0;1065198;248,965408
193321;3;423;ÑUÑOA;351272,1976;6295533,879;14-03-2013;jueves;1;1;1;0;0;0;3;;0;240000;0;836250;179,431244
193331;3;423;ÑUÑOA;350926,3638;6295326,018;12-03-2013;martes;1;1;4;1;2;1;2;280000;0;350000;0;1178748;43,990147
193341;3;423;ÑUÑOA;350926,3638;6295326,018;12-03-2013;martes;1;1;3;2;1;1;2;165000;0;250000;0;1776175;165,767700
193350;3;423;ÑUÑOA;351272,1976;6295533,879;12-03-2013;martes;1;1;2;1;0;0;2;250760;1;264541;1;643878;52,349640
193361;3;447;ÑUÑOA;348513,5963;6297292,856;14-01-2013;lunes;1;2;3;0;1;0;3;;0;170000;0;787291;147,184326
193373;3;445;ÑUÑOA;349922,7256;6296457,958;07-08-2012;martes;1;1;4;2;2;2;2;380000;0;600000;0;4000000;141,905319
193381;3;426;ÑUÑOA;352993,3204;6297376,329;07-09-2012;viernes;1;1;3;1;3;1;1;;0;500000;0;2000000;71,464508
193390;3;422;ÑUÑOA;352955,8351;6295687,273;02-09-2012;domingo;2;1;5;2;0;0;3;;0;160000;0;694268;120,888939
193402;3;440;ÑUÑOA;353935,2802;6297327,597;16-08-2012;jueves;1;1;3;0;0;0;3;;0;200000;0;288601;156,797607
193411;3;278;LA REINA;353944,6393;6297037,077;05-08-2012;domingo;2;1;6;1;3;0;1;;0;500000;0;1000000;83,171310
193420;3;429;ÑUÑOA;350334,3849;6298041,228;10-09-2012;lunes;1;1;3;1;0;0;1;;0;400000;0;1543266;226,095963
193431;3;424;ÑUÑOA;351134,1488;6296541,27;05-10-2013;sábado;2;1;4;0;1;0;1;;0;197149;1;527137;151,720474
193441;3;439;ÑUÑOA;353181,6998;6296414,141;17-01-2013;jueves;1;2;2;0;0;0;1;;0;350000;0;529609;97,124092
193451;3;425;ÑUÑOA;351211,2749;6297988,349;31-01-2013;jueves;1;2;1;0;0;0;1;;0;300000;0;350000;190,340073
193460;3;441;ÑUÑOA;351510,3725;6297079,439;29-08-2012;miércoles;1;1;2;0;0;0;5;;0;230000;0;482884;123,230751
193471;3;436;ÑUÑOA;352556;6297168;05-10-2012;viernes;1;1;3;1;1;1;1;;0;258760;1;1042000;64,857040
193481;3;443;ÑUÑOA;352014,9398;6295755,118;09-04-2013;martes;1;1;1;1;0;0;1;;0;283471;1;125971;107,241013
193490;3;420;ÑUÑOA;349585,4158;6295482,966;09-09-2012;domingo;2;1;1;0;0;0;1;;0;100000;0;20660;144,181137
193501;3;429;ÑUÑOA;350207,7633;6297469,355;19-11-2012;lunes;1;1;2;3;1;0;2;417000;0;900000;0;1207875;511,578522
193511;3;448;ÑUÑOA;350235,5779;6297002,264;08-01-2013;martes;1;2;2;1;1;0;3;;0;300000;0;1374648;53,959415
193521;3;448;ÑUÑOA;350235,5779;6297002,264;08-01-2013;martes;1;2;2;1;2;0;2;320000;0;350000;0;1495768;53,959415
193531;3;448;ÑUÑOA;350235,5779;6297002,264;08-01-2013;martes;1;2;4;2;0;0;2;320000;0;400000;0;482796;121,370148
193541;3;448;ÑUÑOA;350235,5779;6297002,264;08-01-2013;martes;1;2;1;1;1;0;3;;0;220000;0;1423394;81,153023
193551;3;448;ÑUÑOA;350235,5779;6297002,264;09-01-2013;miércoles;1;2;2;0;0;0;3;;0;220000;0;1626707;122,974258
193561;3;448;ÑUÑOA;350235,5779;6297002,264;09-01-2013;miércoles;1;2;2;1;2;0;2;389000;0;450000;0;1491542;53,959415
193571;3;448;ÑUÑOA;350235,5779;6297002,264;09-01-2013;miércoles;1;2;1;0;1;0;3;;0;223000;0;603316;184,948853
193581;3;448;ÑUÑOA;350235,5779;6297002,264;09-01-2013;miércoles;1;2;2;1;0;0;2;400000;0;450000;0;1922375;53,959415
193591;3;433;ÑUÑOA;353116,8298;6298534,528;15-01-2013;martes;1;2;2;0;0;0;3;;0;196251;1;611814;190,120895
193601;3;439;ÑUÑOA;353087,4748;6296034,465;10-01-2013;jueves;1;2;3;1;0;0;1;;0;280000;0;1387617;50,415428
193611;3;439;ÑUÑOA;353142,9159;6296026,423;10-01-2013;jueves;1;2;3;0;0;0;1;;0;249034;1;380344;114,897476
193621;3;440;ÑUÑOA;352869,9395;6296964,051;21-04-2013;domingo;2;1;2;0;1;2;3;;0;270000;0;709124;132,542786
193631;3;426;ÑUÑOA;353110,4134;6297603,633;22-08-2012;miércoles;1;1;5;0;1;0;3;;0;300000;0;2113692;166,696121
193641;3;421;ÑUÑOA;349257,9083;6295881,951;16-10-2012;martes;1;1;4;1;3;0;2;170000;0;170000;0;2399490;52,875370
193651;3;421;ÑUÑOA;349253;6295901;16-10-2012;martes;1;1;4;1;0;0;2;180000;0;220000;0;638041;52,875370
193661;3;431;ÑUÑOA;349982,6664;6297850,033;07-12-2012;viernes;1;1;4;2;0;0;1;;0;501946;1;2330977;138,620071
193671;3;439;ÑUÑOA;353190,2621;6296270,844;07-12-2012;viernes;1;1;4;1;3;2;2;310000;0;338391;1;2667668;35,811451
193681;3;446;ÑUÑOA;349036,9821;6296540,615;04-12-2012;martes;1;1;5;1;2;0;1;;0;248554;1;239729;165,390381
193690;3;431;ÑUÑOA;349706,9722;6297608,715;11-01-2013;viernes;1;2;1;0;0;0;1;;0;300000;0;184816;211,235153
193701;3;431;ÑUÑOA;349663,2149;6297683,02;11-01-2013;viernes;1;2;4;0;0;0;1;;0;500000;0;2085299;118,024048
193711;3;431;ÑUÑOA;349673,6325;6297606,178;11-01-2013;viernes;1;2;2;0;0;0;1;;0;600000;0;1183454;140,452209
193721;3;447;ÑUÑOA;348787,4523;6297347,37;14-01-2013;lunes;1;2;2;0;0;0;1;;0;250000;0;486861;124,416512
193731;3;444;ÑUÑOA;352089,593;6295300,217;21-03-2013;jueves;1;1;6;2;3;1;3;;0;150000;0;1715508;165,242050
193741;3;425;ÑUÑOA;351678,5602;6297815,721;19-01-2013;sábado;2;2;2;0;0;0;1;;0;194860;1;464397;126,558937
193751;3;509;PROVIDENCIA;351862,3641;6297995,394;19-01-2013;sábado;2;2;4;0;0;0;1;;0;293388;1;1262786;131,492981
193761;3;425;ÑUÑOA;351781,9648;6297826,193;19-01-2013;sábado;2;2;4;1;1;0;1;;0;407709;1;3337672;46,664623
193771;3;425;ÑUÑOA;351783,3767;6297826,638;19-01-2013;sábado;2;2;4;2;1;0;1;;0;509523;1;2702914;124,908081
193781;3;439;ÑUÑOA;353777,2375;6296522,606;28-01-2013;lunes;1;2;5;2;0;0;1;;0;500000;0;346646;138,119202
193791;3;440;ÑUÑOA;353516,1467;6296621,882;30-01-2013;miércoles;1;2;1;1;1;0;2;250000;0;280000;0;1600243;87,467506
193803;3;437;ÑUÑOA;351495;6297227;12-10-2012;viernes;1;1;3;1;0;0;1;;0;300000;0;1078960;103,070839
193812;3;422;ÑUÑOA;352851,9486;6295852,756;04-08-2012;sábado;2;1;4;0;1;0;3;;0;150000;0;750000;71,433365
193821;3;448;ÑUÑOA;349872,9401;6297151,064;15-11-2012;jueves;1;1;3;2;0;0;3;;0;240000;0;2412653;170,865097
193831;3;448;ÑUÑOA;349872,9401;6297151,064;27-11-2012;martes;1;1;3;1;0;1;2;330000;0;380000;0;1908834;63,833767
193841;3;448;ÑUÑOA;349872,9401;6297151,064;15-11-2012;jueves;1;1;3;1;0;0;2;183260;1;245683;1;112283;63,833767
193851;3;433;ÑUÑOA;353151,3125;6297902,09;21-07-2012;sábado;2;2;4;2;0;0;1;;0;387060;1;2588760;187,640945
193862;3;444;ÑUÑOA;352136,8974;6295203,672;27-02-2013;miércoles;1;2;2;0;0;1;1;;0;150000;0;475158;127,819710
193873;3;448;ÑUÑOA;349877,0686;6296978,543;25-10-2012;jueves;1;1;2;0;0;0;3;;0;280000;0;2678962;122,974258
193883;3;448;ÑUÑOA;349898;6296907;24-10-2012;miércoles;1;1;5;2;2;0;1;;0;500000;0;2413451;174,880447
193893;3;448;ÑUÑOA;349986,682;6296860,894;22-10-2012;lunes;1;1;7;5;2;0;1;;0;750000;0;11100000;147,231400
193901;3;445;ÑUÑOA;350119,3596;6296629,828;16-11-2012;viernes;1;1;7;2;3;0;1;;0;350000;0;4233137;172,142227
193911;3;435;ÑUÑOA;353613,4366;6298345,329;20-08-2012;lunes;1;1;2;0;0;0;3;;0;200000;0;345122;288,702667
193923;3;440;ÑUÑOA;353135,6393;6296811,269;27-02-2013;miércoles;1;2;3;0;0;0;3;;0;233549;1;1255345;156,797607
193931;3;444;ÑUÑOA;352165,5778;6295382,346;26-01-2013;sábado;2;2;2;1;0;0;1;;0;160000;0;600000;56,085552
193941;3;437;ÑUÑOA;350896,6616;6297634,746;27-04-2013;sábado;2;1;1;0;0;0;1;;0;270000;0;157813;298,632385
193950;3;437;ÑUÑOA;350813,2871;6297531,191;03-09-2012;lunes;1;1;2;1;0;0;3;;0;250000;0;352360;87,126930
193961;3;436;ÑUÑOA;351898,3123;6297662,485;13-09-2012;jueves;1;1;2;1;1;0;1;;0;411020;1;1513324;54,824406
193971;3;436;ÑUÑOA;351855,4331;6297661,045;12-09-2012;miércoles;1;1;3;2;0;0;1;;0;290000;0;1724534;173,604126
193981;3;436;ÑUÑOA;351898,3123;6297662,485;13-09-2012;jueves;1;1;1;0;0;0;1;;0;219070;1;207383;187,913651
193991;3;436;ÑUÑOA;351898,3123;6297662,485;12-09-2012;miércoles;1;1;4;2;0;0;1;;0;500000;0;2725711;123,315735
194001;3;436;ÑUÑOA;351898,3123;6297662,485;12-09-2012;miércoles;1;1;2;2;0;0;3;;0;620000;0;771735;146,749481
194012;3;425;ÑUÑOA;351914,935;6297851,502;05-11-2012;lunes;1;1;1;1;0;0;1;;0;295191;1;972590;83,518631
194023;3;423;ÑUÑOA;350913,1185;6295338,559;29-10-2012;lunes;1;1;3;2;0;0;2;451545;1;438212;1;1686577;165,767700
194033;3;423;ÑUÑOA;350909,4983;6295389,275;29-10-2012;lunes;1;1;6;0;0;0;3;;0;130000;0;1315574;131,318985
194043;3;423;ÑUÑOA;350873,7341;6295409,031;29-10-2012;lunes;1;1;2;0;0;0;1;;0;150000;0;316457;119,305565
194053;3;423;ÑUÑOA;350873,7341;6295409,031;29-10-2012;lunes;1;1;3;0;1;0;3;;0;150000;0;669964;141,138016
194061;3;423;ÑUÑOA;350811,3226;6295317,524;31-10-2012;miércoles;1;1;3;1;0;0;1;;0;300000;0;1060749;61,929424
194070;3;441;ÑUÑOA;351677,7489;6296713,973;08-01-2013;martes;1;2;5;2;3;2;2;450000;0;600000;0;837405;175,245224
194081;3;441;ÑUÑOA;351530,9587;6296942,727;10-01-2013;jueves;1;2;2;0;1;0;3;;0;250000;0;1008189;123,230751
194091;3;441;ÑUÑOA;351530,9587;6296942,727;15-01-2013;martes;1;2;3;1;2;0;2;403425;1;331766;1;2282262;63,966919
194102;3;441;ÑUÑOA;351501,2991;6296749,763;05-02-2013;martes;1;2;1;1;2;0;2;220000;0;240000;0;831414;81,322281
194111;3;434;ÑUÑOA;353518,2382;6298941,787;14-05-2013;martes;1;1;2;1;1;0;1;;0;248166;1;351698;67,435829
194123;3;439;ÑUÑOA;353387,4576;6295901,984;25-09-2012;martes;1;1;1;0;0;0;1;;0;237500;1;428009;146,071182
194133;3;439;ÑUÑOA;353387,4576;6295901,984;25-09-2012;martes;1;1;3;0;0;0;2;218567;1;244344;1;792436;114,897476
194141;3;422;ÑUÑOA;352741,5531;6295653,678;16-05-2013;jueves;1;1;2;0;0;0;1;;0;239277;1;1122202;85,007904
194150;3;422;ÑUÑOA;352750,5586;6295711,589;20-08-2012;lunes;1;1;1;0;0;0;1;;0;140000;0;100000;127,848816
194161;3;437;ÑUÑOA;351078,0005;6297384,655;05-02-2013;martes;1;2;4;2;4;0;1;;0;317085;1;694691;195,973282
194171;3;440;ÑUÑOA;353708,9481;6297191,321;17-01-2013;jueves;1;2;3;0;1;0;5;;0;243122;1;1217185;156,797607
194180;3;440;ÑUÑOA;353783,8554;6297162,839;17-01-2013;jueves;1;2;4;1;0;0;1;;0;700000;0;632178;48,870995
194193;3;440;ÑUÑOA;353620,3014;6297207,701;26-02-2013;martes;1;2;2;0;0;0;1;;0;249467;1;236472;132,542786
194201;3;440;ÑUÑOA;353708,9481;6297191,321;26-01-2013;sábado;2;2;1;0;0;0;1;;0;250000;0;405563;199,339676
194211;3;448;ÑUÑOA;350709,5428;6296762,939;15-11-2012;jueves;1;1;3;0;0;0;1;;0;330937;1;2047670;145,478088
194221;3;431;ÑUÑOA;349869,3948;6297744,191;31-01-2013;jueves;1;2;2;1;1;0;3;;0;350000;0;1252445;61,628510
194231;3;431;ÑUÑOA;349997,566;6297849,841;31-01-2013;jueves;1;2;1;0;0;0;3;;0;200000;0;618499;211,235153
194241;3;431;ÑUÑOA;349986,2518;6297847,55;31-01-2013;jueves;1;2;3;0;1;0;3;;0;200000;0;697440;166,154526
194250;3;436;ÑUÑOA;351851,1879;6297429,125;07-09-2012;viernes;1;1;2;0;1;0;3;;0;270000;0;572518;124,945580
194261;3;437;ÑUÑOA;351755,2373;6297430,205;21-09-2012;viernes;1;1;4;1;1;0;1;;0;300000;0;2049079;73,214020
194271;3;421;ÑUÑOA;349183,7732;6296176,487;09-04-2013;martes;1;1;1;0;0;0;1;;0;199993;1;372818;215,673080
194282;3;440;ÑUÑOA;352918,3597;6297126,426;06-08-2012;lunes;1;1;3;1;0;0;2;200000;0;250000;0;1043481;68,800644
194291;3;435;ÑUÑOA;353418,6646;6298138,024;25-07-2012;miércoles;1;1;3;1;0;0;2;200000;0;300000;0;1600000;149,860519
194300;3;442;ÑUÑOA;352573,4678;6296533,916;22-11-2012;jueves;1;1;4;3;1;0;2;350000;0;446880;1;3020622;195,132660
194311;3;442;ÑUÑOA;352567,6848;6296514,688;25-05-2013;sábado;2;1;4;1;0;0;1;;0;400000;0;2708484;72,899902
194321;3;439;ÑUÑOA;353208,0125;6295803,176;10-01-2013;jueves;1;2;3;1;0;0;1;;0;275981;1;235777;50,415428
194331;3;431;ÑUÑOA;349480,5994;6297384,43;13-08-2012;lunes;1;1;2;1;2;0;2;220000;0;300000;0;1096207;61,628510
194341;3;431;ÑUÑOA;349480,5994;6297384,43;13-08-2012;lunes;1;1;1;0;0;0;3;;0;170000;0;499277;211,235153
194351;3;431;ÑUÑOA;349480,5994;6297384,43;11-08-2012;sábado;2;1;2;0;1;0;2;500000;0;300000;0;1561067;140,452209
194363;3;434;ÑUÑOA;353294,3088;6299226,859;29-10-2012;lunes;1;1;1;0;0;0;1;;0;221694;1;241923;231,140091
194371;3;439;ÑUÑOA;353261,641;6296474,166;07-12-2012;viernes;1;1;2;0;0;0;1;;0;350000;0;269533;97,124092
194381;3;439;ÑUÑOA;353326,0683;6296552,452;25-05-2013;sábado;2;1;3;1;0;0;1;;0;250000;0;357074;50,415428
194391;3;429;ÑUÑOA;350215,0362;6297594,363;15-04-2013;lunes;1;1;1;2;4;0;1;;0;350000;0;1031433;654,615540
194401;3;444;ÑUÑOA;351559,3797;6295186,899;22-10-2012;lunes;1;1;2;1;0;0;1;;0;200000;0;620044;56,085552
194411;3;442;ÑUÑOA;352370,1253;6296195,296;09-01-2013;miércoles;1;2;4;1;0;0;2;300000;0;400000;0;2089951;72,899902
194422;3;433;ÑUÑOA;353126,3348;6298454,609;20-08-2012;lunes;1;1;2;1;2;0;3;;0;260000;0;1144239;83,422455
194431;3;431;ÑUÑOA;349465,5987;6297436,66;12-09-2012;miércoles;1;1;2;0;1;0;1;;0;300000;0;464998;140,452209
194441;3;431;ÑUÑOA;349406,8251;6297425,172;12-09-2012;miércoles;1;1;2;0;0;0;1;;0;220000;0;324783;140,452209
194451;3;420;ÑUÑOA;349653;6295545;21-08-2012;martes;1;1;4;0;1;2;3;;0;80000;0;677429;80,558815
194461;3;420;ÑUÑOA;349624,6277;6295606,276;21-08-2012;martes;1;1;3;0;0;0;1;;0;110000;0;290837;113,410843
194473;3;448;ÑUÑOA;350069;6297044;21-10-2012;domingo;2;1;3;2;2;0;3;;0;357193;1;1132478;170,865097
