Viaje;DistEuclidiana;DistManhattan;Imputada
1177700402;3157;3222;0
1177900101;15403;17104;0
1177900102;15403;17104;0
1177900201;-1;-1;0
1177900202;-1;-1;0
1177900301;-1;-1;0
1177900302;-1;-1;0
1178030101;-1;-1;0
1178030102;28;38;0
1178030103;6778;9582;0
1178030201;-1;-1;0
1178030202;28;38;0
1178030203;-1;-1;0
1178030204;-1;-1;0
1178130101;3564;4988;0
1178130102;3564;4988;0
1178130103;-1;-1;0
1178130104;-1;-1;0
1178130201;-1;-1;0
1178130202;121;150;0
1178130203;179;244;0
1178130204;-1;-1;0
1178130205;-1;-1;0
1178130301;14812;16815;0
1178130302;14812;16815;0
1178130401;-1;-1;0
1178130402;120;149;0
1178130403;178;243;0
1178130404;13391;17871;0
1178130405;13391;17871;0
1178130501;13391;17871;0
1178130502;13391;17871;0
1178130601;13391;17871;0
1178130602;13391;17871;0
1178130701;5776;7927;0
1178130702;5776;7927;0
1178130801;13391;17871;0
1178130802;13391;17871;0
1178220201;-1;-1;0
1178220202;-1;-1;0
1178330101;2143;3021;0
1178330102;2143;3021;0
1178330201;7904;10580;0
1178330202;7904;10580;0
1178330301;33990;46879;0
1178330302;33990;46879;0
1178420101;26484;36891;0
1178420102;26726;37245;0
1178420201;76;-1;1
1178420202;695;941;0
1178420203;695;941;0
1178420204;77;-1;1
1178420205;390;547;0
1178420301;328;-1;1
1178420302;108;-1;1
1178420303;379;533;0
1178420401;119;-1;1
1178420402;127;-1;1
1178420403;375;527;0
1178530201;51;-1;1
1178530202;126;-1;1
1178530203;263;-1;1
1178530301;168;-1;1
1178530302;238;-1;1
1178530303;567;-1;1
1178610101;13846;19064;0
1178610102;14434;20120;0
1178610201;1577;2207;0
1178610202;1285;1385;0
1178610301;3634;5139;0
1178610302;2960;4083;0
1178710201;23885;32140;0
1178710202;23885;32140;0
1178810101;2424;3211;0
1178810102;2424;3211;0
1178810201;8432;11539;0
1178810202;8432;11539;0
1178900101;3800;4954;0
1178900102;3800;4954;0
1178900201;1360;1720;0
1178900202;300;-1;1
1178900203;1360;1720;0
1178900301;1360;1720;0
1178900302;166;-1;1
1178900303;1360;1720;0
1178900401;1360;1720;0
1178900402;412;-1;1
1178900403;1360;1720;0
1179010101;15856;18975;0
1179010102;15856;18975;0
1179010201;944;1056;0
1179010202;246;338;0
1179010203;767;974;0
1179010204;570;788;0
1179010205;570;788;0
1179010301;710;742;0
1179010302;710;742;0
1179010303;202;-1;1
1179010304;543;-1;1
1179130101;5162;6684;0
1179130102;5162;6684;0
1179130103;431;-1;1
1179130104;121;-1;1
1179210101;3758;5112;0
1179210102;3756;5108;0
1179310101;-1;-1;0
1179310102;9826;11877;0
1179310103;7387;10385;0
1179310104;12428;16118;0
1179310105;5801;5869;0
1179310106;9979;12085;0
1179310201;9902;13998;0
1179310202;9902;13998;0
1179310203;-1;-1;0
1179310301;-1;-1;0
1179310302;-1;-1;0
1179310401;-1;-1;0
1179310402;-1;-1;0
1179410101;15297;15572;0
1179410102;15297;15572;0
1179410301;14245;19373;0
1179410302;14245;19373;0
1179500101;9306;11738;0
1179500102;9306;11738;0
1179500201;-1;-1;0
1179500202;-1;-1;0
1179500203;183;224;0
1179500204;183;224;0
1179600101;3074;3318;0
1179600102;3074;3318;0
1179600601;13600;17591;0
1179600602;13600;17591;0
1179700101;5118;6872;0
1179700102;5118;6872;0
1179700201;521;-1;1
1179700202;235;-1;1
1179700203;390;-1;1
1179700204;565;-1;1
1179700301;5117;6871;0
1179700302;5117;6871;0
1179830201;-1;-1;0
1179830202;-1;-1;0
1179830401;-1;-1;0
1179900101;11321;15974;0
1179900102;11321;15974;0
1180030101;14201;15603;0
1180030102;14201;15603;0
1180030201;617;731;0
1180030202;617;731;0
1180030203;449;556;0
1180030204;449;556;0
1180110101;28338;33168;0
1180110102;28338;33168;0
1180110103;441;622;0
1180110104;441;622;0
1180110201;86;-1;1
1180110202;141;-1;1
1180110203;441;622;0
1180110204;441;622;0
1180110301;624;667;0
1180110302;624;667;0
1180110303;441;622;0
1180110304;441;622;0
1180110401;624;667;0
1180110402;624;667;0
1180110403;441;622;0
1180110404;441;622;0
1180110501;306;-1;1
1180110502;332;-1;1
1180110503;441;622;0
1180110504;441;622;0
1180210201;18698;23098;0
1180210202;18698;23098;0
1180210301;-1;-1;0
1180210302;-1;-1;0
1180210401;-1;-1;0
1180210402;-1;-1;0
1180400101;1036;1274;0
1180400102;1036;1274;0
1180400103;-1;-1;0
1180400104;-1;-1;0
1180530201;5086;6140;0
1180530202;5086;6140;0
1180530301;674;799;0
1180530302;674;799;0
1180610101;-1;-1;0
1180610102;-1;-1;0
1180710101;570;605;0
1180710102;570;605;0
1180830101;7702;8160;0
1180830102;7702;8160;0
1180930201;3174;4485;0
1180930202;239;-1;1
1180930203;3041;4206;0
1181020101;2784;3937;0
1181020102;223;-1;1
1181020103;256;-1;1
1181020104;327;-1;1
1181020105;2886;4079;0
1181020201;291;329;0
1181020202;291;329;0
1181020203;348;434;0
1181020204;348;434;0
1181020301;3388;3412;0
1181020302;3388;3412;0
1181020401;627;859;0
1181020402;627;859;0
1181020501;627;859;0
1181020502;627;859;0
1181020601;348;434;0
1181020602;348;434;0
1181110101;4326;6109;0
1181110102;4326;6109;0
1181210101;-1;-1;0
1181210102;-1;-1;0
1181210201;-1;-1;0
1181210202;-1;-1;0
1181210301;-1;-1;0
1181210501;-1;-1;0
1181210502;-1;-1;0
1181300201;6462;7966;0
1181300202;6462;7966;0
1181300301;25443;32303;0
1181300302;25443;32303;0
1181410101;5056;6319;0
1181410102;5060;6330;0
1181410201;6431;7882;0
1181410202;6426;7871;0
1181410301;180;236;0
1181410302;179;236;0
1181410501;2503;2619;0
1181410502;2505;2630;0
1181500101;676;842;0
1181500102;870;1230;0
1181500103;140;-1;1
1181500201;43193;60934;0
1181500202;43193;60934;0
1181610101;1266;1269;0
1181610102;1266;1269;0
1181710101;6621;8328;0
1181710102;6621;8328;0
1181710201;41868;59002;0
1181710202;41868;59002;0
1181710301;1409;1812;0
1181710302;1409;1812;0
1181710401;6700;8597;0
1181710402;6700;8597;0
1181830101;17331;17557;0
1181830102;17331;17557;0
1181920201;-1;-1;0
1181920202;-1;-1;0
1182010101;-1;-1;0
1182010102;-1;-1;0
1182110201;44959;63271;0
1182110202;951;1251;0
1182110203;3542;4755;0
1182110301;1444;1529;0
1182110302;1144;1205;0
1182210101;6007;7701;0
1182210102;6007;7701;0
1182210201;1560;2111;0
1182210202;1560;2111;0
1182210301;1477;2037;0
1182210302;1477;2037;0
1182310101;9556;11459;0
1182310102;9782;11711;0
1182310201;95;-1;1
1182310202;26;-1;1
1182310203;643;-1;1
1182310204;77;-1;1
1182310301;9556;11459;0
1182310302;9806;11779;0
1182410101;1766;2027;0
1182410102;1766;2027;0
1182500101;38065;53624;0
1182500102;8659;12063;0
1182500103;1660;2064;0
1182500104;48236;67751;0
1182500301;783;1107;0
1182500302;783;1107;0
1182500401;783;1107;0
1182500402;783;1107;0
1182600201;-1;-1;0
1182600202;-1;-1;0
1182710101;1202;1555;0
1182710102;1202;1555;0
1182710201;5748;6853;0
1182710202;5748;6853;0
1182710301;272;-1;1
1182810101;40937;56922;0
1182810102;40940;56926;0
1182910101;45363;63978;0
1182910102;45364;63979;0
1182910201;44926;63374;0
1182910202;453;604;0
1182910301;2240;3163;0
1182910302;2237;3159;0
1182910401;2240;3163;0
1182910402;2237;3159;0
1183030101;648;-1;1
1183030102;268;-1;1
1183030201;5064;6113;0
1183030202;5064;6113;0
1183030301;975;1300;0
1183030302;975;1300;0
1183030401;569;805;0
1183030402;962;-1;1
1183030501;569;805;0
1183030502;384;-1;1
1183030601;569;805;0
1183030602;1006;-1;1
1183030701;6603;8265;0
1183030702;6603;8265;0
1183120101;597;-1;1
1183120102;290;-1;1
1183120103;1030;-1;1
1183120104;66;-1;1
1183120105;163;-1;1
1183120106;930;-1;1
1183120107;332;-1;1
1183120201;822;-1;1
1183120202;190;-1;1
1183120301;541;-1;1
1183120302;280;-1;1
1183120303;626;-1;1
1183120401;13756;19030;0
1183120402;13756;19030;0
1183120501;222;-1;1
1183120502;70;-1;1
1183120503;722;-1;1
1183120504;467;-1;1
1183130101;123;-1;1
1183130102;316;-1;1
1183130301;184;-1;1
1183130302;1013;-1;1
1183200101;75;-1;1
1183200102;412;-1;1
1183200103;88;-1;1
1183200104;32;-1;1
1183200105;241;-1;1
1183200106;127;-1;1
1183200107;318;-1;1
1183200108;336;-1;1
1183200401;289;-1;1
1183200402;179;-1;1
1183330101;5186;6130;0
1183330102;5186;6130;0
1183330201;841;-1;1
1183330202;905;-1;1
1183510101;18750;26262;0
1183510102;18750;26262;0
1183510201;18755;26267;0
1183510202;18755;26267;0
1183510301;533;-1;1
1183510302;168;-1;1
1183510401;616;-1;1
1183510402;516;-1;1
1183630101;241;-1;1
1183630102;664;-1;1
1183710101;1030;1355;0
1183710102;1030;1355;0
1183710301;218;298;0
1183710302;218;298;0
1183810101;987;1138;0
1183810102;987;1138;0
1183810301;51806;72576;0
1183810302;51806;72576;0
1183910101;17961;18570;0
1183910102;17961;18570;0
1183910201;663;-1;1
1184010101;20973;28596;0
1184010102;20973;28596;0
1184010201;690;-1;1
1184010202;4847;6188;0
1184010203;4317;5262;0
1184010301;5137;5867;0
1184010302;5137;5867;0
1184010401;-1;-1;0
1184010402;-1;-1;0
1184110101;-1;-1;0
1184110102;-1;-1;0
1184200101;6849;8664;0
1184200102;6849;8664;0
1184200301;6764;8671;0
1184200302;6764;8671;0
1184310101;2153;2633;0
1184310102;2153;2633;0
1184310201;6849;8664;0
1184310202;540;722;0
1184310203;540;722;0
1184310204;6849;8664;0
1184610101;40662;55767;0
1184610102;40662;55767;0
1184610201;-1;-1;0
1184610202;-1;-1;0
1184610301;5846;7193;0
1184610302;5846;7193;0
1184610501;10844;13760;0
1184610502;10844;13760;0
1184610503;-1;-1;0
1184610504;-1;-1;0
1184710101;4606;5567;0
1184710102;4606;5567;0
1184710201;4552;5512;0
1184710202;4552;5512;0
1184710301;-1;-1;0
1184710302;-1;-1;0
1184710303;4301;5603;0
1184710304;4301;5603;0
1184820201;16947;21256;0
1184820202;16947;21256;0
1184900101;1823;2003;0
1184900102;1824;2002;0
1184900201;38984;55028;0
1184900202;38983;55027;0
1184900301;38984;55028;0
1184900302;38983;55027;0
1184900401;38984;55028;0
1184900402;38983;55027;0
1184900501;38984;55028;0
1184900502;38983;55027;0
1185000101;211146;213081;0
1185000102;211146;213081;0
1185000201;701859;754487;0
1185100101;62914;88932;0
1185100102;35996;47590;0
1185100103;1107;1363;0
1185100104;59263;71629;0
1185100201;62914;88932;0
1185100202;35996;47590;0
1185100203;1107;1363;0
1185100204;59263;71629;0
1185100301;62914;88932;0
1185100302;35996;47590;0
1185100303;1107;1363;0
1185100304;59263;71629;0
1185100401;62914;88932;0
1185100402;35996;47590;0
1185100403;1107;1363;0
1185100404;59263;71629;0
1185200201;2656;3218;0
1185200202;2656;3218;0
1185200301;703;970;0
1185200302;703;970;0
1185200401;14078;15205;0
1185200402;14078;15205;0
1185300101;29964;40472;0
1185300102;29964;40472;0
1185410101;245;-1;1
1185410102;532;-1;1
1185410103;173;-1;1
1185410201;328;-1;1
1185610101;1127;1491;0
1185610102;548;725;0
1185610103;1998;2158;0
1185610104;333;-1;1
1185610105;1093;1458;0
1185610106;326;-1;1
1185610107;627;-1;1
1185610201;1127;1491;0
1185610202;1127;1491;0
1185610301;1127;1491;0
1185610302;548;725;0
1185610303;124;-1;1
1185610401;1127;1491;0
1185610402;548;725;0
1185610403;234;-1;1
1185710101;42271;59654;0
1185710102;42271;59654;0
1185710103;424;-1;1
1185710104;355;-1;1
1185710201;17258;24078;0
1185710202;17279;24116;0
1185710203;39171;55332;0
1185710204;39171;55332;0
1185710301;7322;9018;0
1185710302;7332;9056;0
1185810101;1168;1562;0
1185810102;1168;1562;0
1185810201;39025;55118;0
1185810202;39025;55118;0
1185810501;777;883;0
1185810502;777;883;0
1186010101;221;-1;1
1186010102;506;-1;1
1186010201;833;927;0
1186010202;838;892;0
1186010301;6374;7866;0
1186010401;5406;5994;0
1186110101;6139;7916;0
1186110102;6555;8396;0
1186110201;31206;43854;0
1186110301;3073;3358;0
1186110302;3499;3838;0
1186210101;-1;-1;0
1186210102;-1;-1;0
1186210201;395;457;0
1186210202;395;457;0
1186310101;36998;50575;0
1186410101;1157;1378;0
1186410102;1157;1378;0
1186410201;4663;4793;0
1186410202;4663;4793;0
1186510201;28623;40058;0
1186610101;38414;54215;0
1186610102;38414;54215;0
1186610201;38414;54215;0
1186610202;38414;54215;0
1186710101;5910;7033;0
1186710102;5910;7033;0
1186710201;13598;19013;0
1186710202;13598;19013;0
1186830101;728;989;0
1186830102;520;582;0
1186830103;655;-1;1
1186830201;4359;4761;0
1186830202;4359;4761;0
1186900101;40309;56904;0
1186900102;40309;56904;0
1186900103;42269;59581;0
1186900104;42269;59581;0
1186900401;43030;60662;0
1186900402;43030;60662;0
1186900501;43030;60662;0
1186900502;43030;60662;0
1186900901;39809;56204;0
1186900902;7653;9507;0
1187010101;-1;-1;0
1187010102;-1;-1;0
1187010201;6989;8748;0
1187010202;6989;8748;0
1187110101;797;844;0
1187110102;797;844;0
1187110103;5245;6070;0
1187110104;5245;6070;0
1187210101;-1;-1;0
1187210102;-1;-1;0
1187210201;5623;6792;0
1187210202;5623;6792;0
1187310101;1699;2225;0
1187310102;1699;2225;0
1187310201;963;1189;0
1187310202;963;1189;0
1187310301;-1;-1;0
1187310302;-1;-1;0
1187410201;1559;1994;0
1187410202;1559;1994;0
1187510201;42432;59860;0
1187510202;42432;59860;0
1187610101;891;-1;1
1187610102;907;-1;1
1187610201;181;-1;1
1187610202;278;-1;1
1187610301;1449;1916;0
1187610302;1449;1916;0
1187730101;28415;39993;0
1187730102;28415;39993;0
1187730201;32466;44787;0
1187730202;32466;44787;0
1187730301;5422;6702;0
1187730302;5422;6702;0
1187730401;4952;6055;0
1187730402;4952;6055;0
1187730501;-1;-1;0
1187730502;-1;-1;0
1187730503;-1;-1;0
1187810201;31695;44386;0
1187810202;31695;44386;0
1187910101;3955;4650;0
1187910102;3955;4650;0
1187910201;-1;-1;0
1187910202;-1;-1;0
1188020101;974;1377;0
1188020102;974;1377;0
1188020201;974;1377;0
1188020202;974;1377;0
1188020301;974;1377;0
1188020302;974;1377;0
1188110101;1280;1792;0
1188110102;1280;1792;0
1188200101;-1;-1;0
1188200102;-1;-1;0
1188200301;-1;-1;0
1188200302;-1;-1;0
1188200401;-1;-1;0
1188200402;-1;-1;0
1188200501;-1;-1;0
1188200502;-1;-1;0
1188300101;-1;-1;0
1188300102;-1;-1;0
1188300201;14390;16159;0
1188300202;14390;16159;0
1188300301;-1;-1;0
1188300302;-1;-1;0
1188410101;-1;-1;0
1188410102;-1;-1;0
1188410201;-1;-1;0
1188410202;-1;-1;0
1188410301;6132;7746;0
1188410302;6132;7746;0
1188410401;3391;3522;0
1188410402;3391;3522;0
1188510101;1041;1460;0
1188510102;1041;1460;0
1188510201;-1;-1;0
1188510202;-1;-1;0
1188510301;-1;-1;0
1188510302;-1;-1;0
1188600101;38085;53850;0
1188600102;38085;53850;0
1188600201;38085;53850;0
1188600202;38085;53850;0
1188700101;-1;-1;0
1188700102;-1;-1;0
1188700301;45882;64574;0
1188700302;45882;64574;0
1188700401;-1;-1;0
1188700402;-1;-1;0
1188700501;2121;2541;0
1188700502;2121;2541;0
1188800101;32510;45733;0
1188800102;32497;45720;0
1188800201;2226;2804;0
1188800202;2204;2791;0
1188800301;2226;2804;0
1188800302;2204;2791;0
1188800401;2226;2804;0
1188800402;2204;2791;0
1188800501;2226;2804;0
1188800502;2204;2791;0
1188900101;-1;-1;0
1188900102;-1;-1;0
1188900201;41393;58455;0
1188900202;-1;-1;0
1188900203;-1;-1;0
1188900301;7482;9456;0
1188900302;-1;-1;0
1188900303;-1;-1;0
1189000101;12448;17600;0
1189000102;12447;17598;0
1189000301;40372;56976;0
1189000302;40371;56975;0
1189000401;6766;8521;0
1189000402;6766;8519;0
1189100101;40235;56557;0
1189100102;40235;56557;0
1189210101;9422;11908;0
1189210102;9422;11908;0
1189210301;2005;2380;0
1189210302;2005;2380;0
1189210601;22307;30986;0
1189210602;22307;30986;0
1189310101;6778;8313;0
1189310102;6778;8313;0
1189310201;58331;82007;0
1189310501;-1;-1;0
1189310502;-1;-1;0
1189410201;2005;2381;0
1189410202;2384;2790;0
1189510101;41245;58123;0
1189510102;40882;57627;0
1189510301;40733;57307;0
1189510302;40368;56811;0
1189510401;8021;9711;0
1189510402;7638;9216;0
1189610201;58751;67284;0
1189610202;58749;67287;0
1189610401;20711;22057;0
1189610402;20709;22049;0
1189610501;38220;53964;0
1189610502;38225;53971;0
1189710101;40736;57406;0
1189710102;40733;57401;0
1189710301;6572;7519;0
1189710302;6574;7513;0
1189800101;743;953;0
1189800102;745;967;0
1189800201;6221;7674;0
1189800202;6221;7660;0
1189910101;-1;-1;0
1189910102;-1;-1;0
1189910201;-1;-1;0
1189910202;-1;-1;0
1190000101;-1;-1;0
1190000102;-1;-1;0
1190000201;-1;-1;0
1190000202;-1;-1;0
1190110101;4059;4318;0
1190110102;4059;4318;0
1190110201;6865;8713;0
1190110202;6865;8713;0
1190210101;4614;5831;0
1190210102;4614;5831;0
1190210201;276;-1;1
1190210202;725;-1;1
1190210301;4614;5831;0
1190210302;4614;5831;0
1190210303;-1;-1;0
1190210304;-1;-1;0
1190210401;919;-1;1
1190210402;210;-1;1
1190230101;623;-1;1
1190230102;54;-1;1
1190330201;626;-1;1
1190330202;921;-1;1
1190330301;837;-1;1
1190330302;275;-1;1
1190400101;1170;1652;0
1190400102;-1;-1;0
1190400103;-1;-1;0
1190400104;1170;1652;0
1190400201;-1;-1;0
1190400202;-1;-1;0
1190400301;-1;-1;0
1190400302;-1;-1;0
1190400303;42796;59878;0
1190400304;42796;59878;0
1190400401;23242;32536;0
1190400402;23242;32536;0
1190400501;6934;7934;0
1190400502;6934;7934;0
1190530101;-1;-1;0
1190530102;-1;-1;0
1190530201;6677;8353;0
1190530202;6677;8353;0
1190610201;24443;34417;0
1190610202;24443;34417;0
1190630101;1150;1223;0
1190630102;543;592;0
1190630103;1687;1711;0
1190630104;1150;1223;0
1190630105;1150;1223;0
1190630201;6256;7750;0
1190630202;6256;7750;0
1190630301;1150;1223;0
1190630302;1150;1223;0
1190630401;-1;-1;0
1190630501;-1;-1;0
1190630502;-1;-1;0
1190700101;1957;2146;0
1190700102;1957;2146;0
1190700103;1957;2146;0
1190700104;723;-1;1
1190700105;1879;2168;0
1190700201;1957;2146;0
1190700202;381;-1;1
1190700203;1881;2159;0
1190700301;1957;2146;0
1190700302;1957;2146;0
1190700401;27603;35035;0
1190700402;27603;35035;0
1190710101;20228;21752;0
1190710102;20228;21752;0
1190710201;1718;1836;0
1190710202;1718;1836;0
1190810101;2272;2849;0
1190810102;2272;2849;0
1190820101;20019;21318;0
1190820102;20019;21318;0
1190820201;43183;60797;0
1190820202;43183;60797;0
1190820301;1752;2032;0
1190820302;1752;2032;0
1190820401;422;447;0
1190820402;422;447;0
1190820403;422;447;0
1190820404;422;447;0
1190900101;47173;66064;0
1190900102;47227;66159;0
1190900201;28610;40298;0
1190900202;28610;40298;0
1190900301;6545;7826;0
1190900302;6545;7826;0
1190900401;547;-1;1
1190900402;138;-1;1
1190900501;645;-1;1
1190900502;245;-1;1
1190900601;556;-1;1
1190900602;241;-1;1
1191010101;29318;39954;0
1191010102;29318;39954;0
1191010201;-1;-1;0
1191010202;-1;-1;0
1191010301;-1;-1;0
1191010302;-1;-1;0
1191100101;40151;55671;0
1191100102;40151;55671;0
1191100201;-1;-1;0
1191100202;-1;-1;0
1191100203;42121;59497;0
1191100301;1052;1243;0
1191100302;1052;1243;0
1191100401;50461;70596;0
1191100402;50461;70596;0
1191100501;44202;61660;0
1191100502;44202;61660;0
1191200101;332;469;0
1191200102;336;475;0
1191200103;336;475;0
1191200104;336;475;0
1191200201;332;469;0
1191200202;336;475;0
1191200301;332;469;0
1191200302;336;475;0
1191300101;-1;-1;0
1191300102;-1;-1;0
1191300201;-1;-1;0
1191300202;-1;-1;0
1191300301;-1;-1;0
1191300302;-1;-1;0
1191400101;5449;6365;0
1191400102;5449;6357;0
1191400201;6277;6867;0
1191400202;6277;6859;0
1191400203;1041;-1;1
1191400204;1438;-1;1
1191400301;1126;1591;0
1191400302;-1;-1;0
1191400303;-1;-1;0
1191400401;5734;7327;0
1191400402;5736;7335;0
1191610201;42910;60632;0
1191610202;42910;60632;0
1191710101;-1;-1;0
1191710102;-1;-1;0
1191810201;4623;6055;0
1191810202;4623;6055;0
1191900101;-1;-1;0
1191900102;-1;-1;0
1192030101;21970;30626;0
1192030102;21970;30626;0
1192030201;303;-1;1
1192030202;658;-1;1
1192030203;87;-1;1
1192030204;243;-1;1
1192030301;320;-1;1
1192030302;514;-1;1
1192030303;619;-1;1
1192030401;393;-1;1
1192030402;79;-1;1
1192030403;236;-1;1
