REGION;PROVINCIA;COMUNA;DC;AREA;ZONA;NOM_URBANO;CAT;REGION_15R;PROVINCIA_15R;COMUNA_15R
13;131;13105;1;1;2;EL BOSQUE;1;13;131;13105
13;131;13105;1;1;3;EL BOSQUE;1;13;131;13105
13;131;13105;1;1;4;EL BOSQUE;1;13;131;13105
13;131;13105;1;1;5;EL BOSQUE;1;13;131;13105
13;131;13105;2;1;1;EL BOSQUE;1;13;131;13105
13;131;13105;2;1;2;EL BOSQUE;1;13;131;13105
13;131;13105;2;1;3;EL BOSQUE;1;13;131;13105
13;131;13105;3;1;1;EL BOSQUE;1;13;131;13105
13;131;13105;3;1;2;EL BOSQUE;1;13;131;13105
13;131;13105;4;1;1;EL BOSQUE;1;13;131;13105
13;131;13105;4;1;2;EL BOSQUE;1;13;131;13105
13;131;13105;5;1;1;EL BOSQUE;1;13;131;13105
13;131;13105;5;1;2;EL BOSQUE;1;13;131;13105
13;131;13105;5;1;3;EL BOSQUE;1;13;131;13105
13;131;13105;5;1;4;EL BOSQUE;1;13;131;13105
13;131;13105;5;1;5;EL BOSQUE;1;13;131;13105
13;131;13105;6;1;1;EL BOSQUE;1;13;131;13105
13;131;13105;6;1;2;EL BOSQUE;1;13;131;13105
13;131;13105;6;1;3;EL BOSQUE;1;13;131;13105
13;131;13105;6;1;4;EL BOSQUE;1;13;131;13105
13;131;13105;6;1;5;EL BOSQUE;1;13;131;13105
13;131;13105;7;1;1;EL BOSQUE;1;13;131;13105
13;131;13105;7;1;2;EL BOSQUE;1;13;131;13105
13;131;13105;7;1;3;EL BOSQUE;1;13;131;13105
13;131;13105;7;1;4;EL BOSQUE;1;13;131;13105
13;131;13105;7;1;5;EL BOSQUE;1;13;131;13105
13;131;13105;8;1;1;EL BOSQUE;1;13;131;13105
13;131;13105;8;1;2;EL BOSQUE;1;13;131;13105
13;131;13105;8;1;3;EL BOSQUE;1;13;131;13105
13;131;13105;8;1;4;EL BOSQUE;1;13;131;13105
13;131;13105;8;1;5;EL BOSQUE;1;13;131;13105
13;131;13105;9;1;1;EL BOSQUE;1;13;131;13105
13;131;13105;9;1;2;EL BOSQUE;1;13;131;13105
13;131;13105;9;1;3;EL BOSQUE;1;13;131;13105
13;131;13105;9;1;4;EL BOSQUE;1;13;131;13105
13;131;13105;10;1;1;EL BOSQUE;1;13;131;13105
13;131;13105;10;1;2;EL BOSQUE;1;13;131;13105
13;131;13105;10;1;3;EL BOSQUE;1;13;131;13105
13;131;13106;1;1;1;ESTACIÓN CENTRAL;1;13;131;13106
13;131;13106;2;1;1;ESTACIÓN CENTRAL;1;13;131;13106
13;131;13106;2;1;2;ESTACIÓN CENTRAL;1;13;131;13106
13;131;13106;3;1;1;ESTACIÓN CENTRAL;1;13;131;13106
13;131;13106;3;1;2;ESTACIÓN CENTRAL;1;13;131;13106
13;131;13106;3;1;3;ESTACIÓN CENTRAL;1;13;131;13106
13;131;13106;4;1;1;ESTACIÓN CENTRAL;1;13;131;13106
13;131;13106;4;1;2;ESTACIÓN CENTRAL;1;13;131;13106
13;131;13106;5;1;1;ESTACIÓN CENTRAL;1;13;131;13106
13;131;13106;5;1;2;ESTACIÓN CENTRAL;1;13;131;13106
13;131;13106;5;1;3;ESTACIÓN CENTRAL;1;13;131;13106
13;131;13106;6;1;1;ESTACIÓN CENTRAL;1;13;131;13106
13;131;13106;6;1;2;ESTACIÓN CENTRAL;1;13;131;13106
13;131;13106;6;1;3;ESTACIÓN CENTRAL;1;13;131;13106
13;131;13106;6;1;4;ESTACIÓN CENTRAL;1;13;131;13106
13;131;13106;7;1;1;ESTACIÓN CENTRAL;1;13;131;13106
13;131;13106;7;1;2;ESTACIÓN CENTRAL;1;13;131;13106
13;131;13106;7;1;3;ESTACIÓN CENTRAL;1;13;131;13106
13;131;13106;8;1;1;ESTACIÓN CENTRAL;1;13;131;13106
13;131;13106;8;1;2;ESTACIÓN CENTRAL;1;13;131;13106
13;131;13106;8;1;3;ESTACIÓN CENTRAL;1;13;131;13106
13;131;13106;8;1;4;ESTACIÓN CENTRAL;1;13;131;13106
13;131;13106;8;1;5;ESTACIÓN CENTRAL;1;13;131;13106
13;131;13106;8;1;6;ESTACIÓN CENTRAL;1;13;131;13106
13;131;13106;9;1;1;ESTACIÓN CENTRAL;1;13;131;13106
13;131;13106;9;1;2;ESTACIÓN CENTRAL;1;13;131;13106
13;131;13106;10;1;1;ESTACIÓN CENTRAL;1;13;131;13106
13;131;13106;10;1;2;ESTACIÓN CENTRAL;1;13;131;13106
13;131;13106;10;1;3;ESTACIÓN CENTRAL;1;13;131;13106
13;131;13106;10;1;4;ESTACIÓN CENTRAL;1;13;131;13106
13;131;13106;10;1;5;ESTACIÓN CENTRAL;1;13;131;13106
13;131;13106;11;1;1;ESTACIÓN CENTRAL;1;13;131;13106
13;131;13106;11;1;2;ESTACIÓN CENTRAL;1;13;131;13106
13;131;13106;11;1;3;ESTACIÓN CENTRAL;1;13;131;13106
13;131;13106;11;1;4;ESTACIÓN CENTRAL;1;13;131;13106
13;131;13106;12;1;1;ESTACIÓN CENTRAL;1;13;131;13106
13;131;13106;12;1;2;ESTACIÓN CENTRAL;1;13;131;13106
13;131;13106;13;1;1;ESTACIÓN CENTRAL;1;13;131;13106
13;131;13106;13;1;2;ESTACIÓN CENTRAL;1;13;131;13106
13;131;13106;13;1;3;ESTACIÓN CENTRAL;1;13;131;13106
13;131;13106;13;1;4;ESTACIÓN CENTRAL;1;13;131;13106
13;131;13106;14;1;1;ESTACIÓN CENTRAL;1;13;131;13106
13;131;13106;14;1;2;ESTACIÓN CENTRAL;1;13;131;13106
13;131;13107;1;1;1;HUECHURABA;1;13;131;13107
13;131;13107;1;1;2;HUECHURABA;1;13;131;13107
13;131;13107;1;1;3;HUECHURABA;1;13;131;13107
13;131;13107;1;1;4;HUECHURABA;1;13;131;13107
13;131;13107;1;1;5;HUECHURABA;1;13;131;13107
13;131;13107;1;1;6;HUECHURABA;1;13;131;13107
13;131;13107;1;1;7;HUECHURABA;1;13;131;13107
13;131;13107;1;1;8;HUECHURABA;1;13;131;13107
13;131;13107;1;1;9;HUECHURABA;1;13;131;13107
13;131;13107;1;1;10;HUECHURABA;1;13;131;13107
13;131;13107;2;1;1;HUECHURABA;1;13;131;13107
13;131;13107;2;1;2;HUECHURABA;1;13;131;13107
13;131;13107;2;1;3;HUECHURABA;1;13;131;13107
13;131;13107;3;1;1;HUECHURABA;1;13;131;13107
13;131;13107;3;1;2;HUECHURABA;1;13;131;13107
13;131;13107;3;1;3;HUECHURABA;1;13;131;13107
13;131;13107;4;1;1;HUECHURABA;1;13;131;13107
13;131;13107;4;1;2;HUECHURABA;1;13;131;13107
13;131;13107;4;1;3;HUECHURABA;1;13;131;13107
13;131;13107;5;1;1;HUECHURABA;1;13;131;13107
13;131;13107;6;1;1;HUECHURABA;1;13;131;13107
13;131;13108;1;1;1;INDEPENDENCIA;1;13;131;13108
13;131;13108;1;1;2;INDEPENDENCIA;1;13;131;13108
13;131;13108;1;1;3;INDEPENDENCIA;1;13;131;13108
13;131;13108;1;1;4;INDEPENDENCIA;1;13;131;13108
13;131;13108;1;1;5;INDEPENDENCIA;1;13;131;13108
13;131;13108;2;1;1;INDEPENDENCIA;1;13;131;13108
13;131;13108;2;1;2;INDEPENDENCIA;1;13;131;13108
13;131;13108;2;1;3;INDEPENDENCIA;1;13;131;13108
13;131;13108;2;1;4;INDEPENDENCIA;1;13;131;13108
13;131;13108;2;1;5;INDEPENDENCIA;1;13;131;13108
13;131;13108;3;1;1;INDEPENDENCIA;1;13;131;13108
13;131;13108;3;1;2;INDEPENDENCIA;1;13;131;13108
13;131;13108;3;1;3;INDEPENDENCIA;1;13;131;13108
13;131;13108;3;1;4;INDEPENDENCIA;1;13;131;13108
13;131;13108;3;1;5;INDEPENDENCIA;1;13;131;13108
13;131;13108;4;1;1;INDEPENDENCIA;1;13;131;13108
13;131;13108;4;1;2;INDEPENDENCIA;1;13;131;13108
13;131;13108;5;1;1;INDEPENDENCIA;1;13;131;13108
13;131;13108;5;1;2;INDEPENDENCIA;1;13;131;13108
13;131;13108;5;1;3;INDEPENDENCIA;1;13;131;13108
13;131;13108;5;1;4;INDEPENDENCIA;1;13;131;13108
13;131;13108;5;1;5;INDEPENDENCIA;1;13;131;13108
13;131;13108;6;1;1;INDEPENDENCIA;1;13;131;13108
13;131;13108;6;1;2;INDEPENDENCIA;1;13;131;13108
13;131;13108;7;1;1;INDEPENDENCIA;1;13;131;13108
13;131;13108;7;1;2;INDEPENDENCIA;1;13;131;13108
13;131;13109;1;1;1;LA CISTERNA;1;13;131;13109
13;131;13109;1;1;2;LA CISTERNA;1;13;131;13109
13;131;13109;1;1;3;LA CISTERNA;1;13;131;13109
13;131;13109;1;1;4;LA CISTERNA;1;13;131;13109
13;131;13109;2;1;1;LA CISTERNA;1;13;131;13109
13;131;13109;2;1;2;LA CISTERNA;1;13;131;13109
13;131;13109;2;1;3;LA CISTERNA;1;13;131;13109
13;131;13109;2;1;4;LA CISTERNA;1;13;131;13109
13;131;13109;2;1;5;LA CISTERNA;1;13;131;13109
13;131;13109;3;1;1;LA CISTERNA;1;13;131;13109
13;131;13109;3;1;2;LA CISTERNA;1;13;131;13109
13;131;13109;3;1;3;LA CISTERNA;1;13;131;13109
13;131;13109;4;1;1;LA CISTERNA;1;13;131;13109
13;131;13109;4;1;2;LA CISTERNA;1;13;131;13109
13;131;13109;4;1;3;LA CISTERNA;1;13;131;13109
13;131;13109;4;1;4;LA CISTERNA;1;13;131;13109
13;131;13109;5;1;1;LA CISTERNA;1;13;131;13109
13;131;13109;5;1;2;LA CISTERNA;1;13;131;13109
13;131;13109;5;1;3;LA CISTERNA;1;13;131;13109
13;131;13109;6;1;1;LA CISTERNA;1;13;131;13109
13;131;13109;6;1;2;LA CISTERNA;1;13;131;13109
13;131;13109;6;1;3;LA CISTERNA;1;13;131;13109
13;131;13109;6;1;4;LA CISTERNA;1;13;131;13109
13;131;13110;1;1;1;LA FLORIDA;1;13;131;13110
13;131;13110;1;1;2;LA FLORIDA;1;13;131;13110
13;131;13110;1;1;3;LA FLORIDA;1;13;131;13110
13;131;13110;1;1;4;LA FLORIDA;1;13;131;13110
13;131;13110;1;1;5;LA FLORIDA;1;13;131;13110
13;131;13110;2;1;1;LA FLORIDA;1;13;131;13110
13;131;13110;2;1;2;LA FLORIDA;1;13;131;13110
13;131;13110;2;1;3;LA FLORIDA;1;13;131;13110
13;131;13110;2;1;4;LA FLORIDA;1;13;131;13110
13;131;13110;2;1;5;LA FLORIDA;1;13;131;13110
13;131;13110;2;1;6;LA FLORIDA;1;13;131;13110
13;131;13110;3;1;1;LA FLORIDA;1;13;131;13110
13;131;13110;3;1;2;LA FLORIDA;1;13;131;13110
13;131;13110;3;1;3;LA FLORIDA;1;13;131;13110
13;131;13110;3;1;4;LA FLORIDA;1;13;131;13110
13;131;13110;3;1;5;LA FLORIDA;1;13;131;13110
13;131;13110;3;1;6;LA FLORIDA;1;13;131;13110
13;131;13110;3;1;7;LA FLORIDA;1;13;131;13110
13;131;13110;4;1;1;LA FLORIDA;1;13;131;13110
13;131;13110;4;1;2;LA FLORIDA;1;13;131;13110
13;131;13110;5;1;1;LA FLORIDA;1;13;131;13110
13;131;13110;5;1;2;LA FLORIDA;1;13;131;13110
13;131;13110;5;1;3;LA FLORIDA;1;13;131;13110
13;131;13110;5;1;4;LA FLORIDA;1;13;131;13110
13;131;13110;5;1;5;LA FLORIDA;1;13;131;13110
13;131;13110;6;1;1;LA FLORIDA;1;13;131;13110
13;131;13110;6;1;2;LA FLORIDA;1;13;131;13110
13;131;13110;6;1;3;LA FLORIDA;1;13;131;13110
13;131;13110;6;1;4;LA FLORIDA;1;13;131;13110
13;131;13110;6;1;5;LA FLORIDA;1;13;131;13110
13;131;13110;6;1;6;LA FLORIDA;1;13;131;13110
13;131;13110;6;1;7;LA FLORIDA;1;13;131;13110
13;131;13110;6;1;8;LA FLORIDA;1;13;131;13110
13;131;13110;7;1;1;LA FLORIDA;1;13;131;13110
13;131;13110;7;1;2;LA FLORIDA;1;13;131;13110
13;131;13110;7;1;3;LA FLORIDA;1;13;131;13110
13;131;13110;7;1;4;LA FLORIDA;1;13;131;13110
13;131;13110;7;1;5;LA FLORIDA;1;13;131;13110
13;131;13110;8;1;1;LA FLORIDA;1;13;131;13110
13;131;13110;8;1;2;LA FLORIDA;1;13;131;13110
13;131;13110;8;1;3;LA FLORIDA;1;13;131;13110
13;131;13110;8;1;4;LA FLORIDA;1;13;131;13110
13;131;13110;9;1;1;LA FLORIDA;1;13;131;13110
13;131;13110;9;1;2;LA FLORIDA;1;13;131;13110
13;131;13110;9;1;3;LA FLORIDA;1;13;131;13110
13;131;13110;9;1;4;LA FLORIDA;1;13;131;13110
13;131;13110;9;1;5;LA FLORIDA;1;13;131;13110
13;131;13110;10;1;1;LA FLORIDA;1;13;131;13110
13;131;13110;10;1;2;LA FLORIDA;1;13;131;13110
13;131;13110;10;1;3;LA FLORIDA;1;13;131;13110
13;131;13110;10;1;4;LA FLORIDA;1;13;131;13110
13;131;13110;10;1;5;LA FLORIDA;1;13;131;13110
13;131;13110;11;1;1;LA FLORIDA;1;13;131;13110
13;131;13110;11;1;2;LA FLORIDA;1;13;131;13110
13;131;13110;11;1;3;LA FLORIDA;1;13;131;13110
13;131;13110;11;1;4;LA FLORIDA;1;13;131;13110
13;131;13110;11;1;5;LA FLORIDA;1;13;131;13110
13;131;13110;11;1;6;LA FLORIDA;1;13;131;13110
13;131;13110;11;1;7;LA FLORIDA;1;13;131;13110
13;131;13110;12;1;1;LA FLORIDA;1;13;131;13110
13;131;13110;12;1;2;LA FLORIDA;1;13;131;13110
13;131;13110;12;1;3;LA FLORIDA;1;13;131;13110
13;131;13110;12;1;4;LA FLORIDA;1;13;131;13110
13;131;13110;13;1;1;LA FLORIDA;1;13;131;13110
13;131;13110;13;1;2;LA FLORIDA;1;13;131;13110
13;131;13110;13;1;3;LA FLORIDA;1;13;131;13110
13;131;13110;14;1;1;LA FLORIDA;1;13;131;13110
13;131;13110;14;1;2;LA FLORIDA;1;13;131;13110
13;131;13110;14;1;3;LA FLORIDA;1;13;131;13110
13;131;13110;14;1;4;LA FLORIDA;1;13;131;13110
13;131;13110;14;1;5;LA FLORIDA;1;13;131;13110
13;131;13110;14;1;6;LA FLORIDA;1;13;131;13110
13;131;13110;14;1;7;LA FLORIDA;1;13;131;13110
13;131;13110;15;1;1;LA FLORIDA;1;13;131;13110
13;131;13110;15;1;2;LA FLORIDA;1;13;131;13110
13;131;13110;15;1;3;LA FLORIDA;1;13;131;13110
13;131;13110;15;1;4;LA FLORIDA;1;13;131;13110
13;131;13110;15;1;5;LA FLORIDA;1;13;131;13110
13;131;13110;16;1;1;LA FLORIDA;1;13;131;13110
13;131;13110;16;1;2;LA FLORIDA;1;13;131;13110
13;131;13110;16;1;3;LA FLORIDA;1;13;131;13110
13;131;13110;16;1;4;LA FLORIDA;1;13;131;13110
13;131;13110;16;1;5;LA FLORIDA;1;13;131;13110
13;131;13110;16;1;6;LA FLORIDA;1;13;131;13110
13;131;13110;17;1;1;LA FLORIDA;1;13;131;13110
13;131;13110;17;1;2;LA FLORIDA;1;13;131;13110
13;131;13110;17;1;3;LA FLORIDA;1;13;131;13110
13;131;13110;17;1;4;LA FLORIDA;1;13;131;13110
13;131;13110;17;1;5;LA FLORIDA;1;13;131;13110
13;131;13110;17;1;6;LA FLORIDA;1;13;131;13110
13;131;13110;18;1;1;LA FLORIDA;1;13;131;13110
13;131;13110;18;1;2;LA FLORIDA;1;13;131;13110
13;131;13110;18;1;3;LA FLORIDA;1;13;131;13110
13;131;13110;18;1;4;LA FLORIDA;1;13;131;13110
13;131;13110;19;1;1;LA FLORIDA;1;13;131;13110
13;131;13110;19;1;2;LA FLORIDA;1;13;131;13110
13;131;13110;19;1;3;LA FLORIDA;1;13;131;13110
13;131;13110;19;1;4;LA FLORIDA;1;13;131;13110
13;131;13110;20;1;1;LA FLORIDA;1;13;131;13110
13;131;13110;20;1;2;LA FLORIDA;1;13;131;13110
13;131;13110;20;1;3;LA FLORIDA;1;13;131;13110
13;131;13110;20;1;4;LA FLORIDA;1;13;131;13110
13;131;13110;20;1;5;LA FLORIDA;1;13;131;13110
13;131;13110;21;1;1;LA FLORIDA;1;13;131;13110
13;131;13110;21;1;2;LA FLORIDA;1;13;131;13110
13;131;13110;21;1;3;LA FLORIDA;1;13;131;13110
13;131;13110;21;1;4;LA FLORIDA;1;13;131;13110
13;131;13111;1;1;1;LA GRANJA;1;13;131;13111
13;131;13111;1;1;2;LA GRANJA;1;13;131;13111
13;131;13111;1;1;3;LA GRANJA;1;13;131;13111
13;131;13111;2;1;1;LA GRANJA;1;13;131;13111
13;131;13111;2;1;2;LA GRANJA;1;13;131;13111
13;131;13111;2;1;3;LA GRANJA;1;13;131;13111
13;131;13111;2;1;4;LA GRANJA;1;13;131;13111
13;131;13111;3;1;1;LA GRANJA;1;13;131;13111
13;131;13111;3;1;2;LA GRANJA;1;13;131;13111
13;131;13111;3;1;3;LA GRANJA;1;13;131;13111
13;131;13111;4;1;1;LA GRANJA;1;13;131;13111
13;131;13111;4;1;2;LA GRANJA;1;13;131;13111
13;131;13111;4;1;3;LA GRANJA;1;13;131;13111
13;131;13111;5;1;1;LA GRANJA;1;13;131;13111
13;131;13111;5;1;2;LA GRANJA;1;13;131;13111
13;131;13111;5;1;3;LA GRANJA;1;13;131;13111
13;131;13111;5;1;4;LA GRANJA;1;13;131;13111
13;131;13111;5;1;5;LA GRANJA;1;13;131;13111
13;131;13111;6;1;1;LA GRANJA;1;13;131;13111
13;131;13111;6;1;2;LA GRANJA;1;13;131;13111
13;131;13111;6;1;3;LA GRANJA;1;13;131;13111
13;131;13111;7;1;1;LA GRANJA;1;13;131;13111
13;131;13111;7;1;2;LA GRANJA;1;13;131;13111
13;131;13111;7;1;3;LA GRANJA;1;13;131;13111
13;131;13111;7;1;4;LA GRANJA;1;13;131;13111
13;131;13111;7;1;5;LA GRANJA;1;13;131;13111
13;131;13111;8;1;1;LA GRANJA;1;13;131;13111
13;131;13111;8;1;2;LA GRANJA;1;13;131;13111
13;131;13111;8;1;3;LA GRANJA;1;13;131;13111
13;131;13111;8;1;4;LA GRANJA;1;13;131;13111
13;131;13112;1;1;1;LA PINTANA;1;13;131;13112
13;131;13112;1;1;2;LA PINTANA;1;13;131;13112
13;131;13112;1;1;3;LA PINTANA;1;13;131;13112
13;131;13112;2;1;1;LA PINTANA;1;13;131;13112
13;131;13112;2;1;2;LA PINTANA;1;13;131;13112
13;131;13112;2;1;3;LA PINTANA;1;13;131;13112
13;131;13112;2;1;4;LA PINTANA;1;13;131;13112
13;131;13112;3;1;1;LA PINTANA;1;13;131;13112
13;131;13112;3;1;2;LA PINTANA;1;13;131;13112
13;131;13112;3;1;3;LA PINTANA;1;13;131;13112
13;131;13112;3;1;4;LA PINTANA;1;13;131;13112
13;131;13112;3;1;5;LA PINTANA;1;13;131;13112
13;131;13112;4;1;1;LA PINTANA;1;13;131;13112
13;131;13112;4;1;2;LA PINTANA;1;13;131;13112
13;131;13112;4;1;3;LA PINTANA;1;13;131;13112
13;131;13112;4;1;4;LA PINTANA;1;13;131;13112
13;131;13112;4;1;5;LA PINTANA;1;13;131;13112
13;131;13112;4;1;6;LA PINTANA;1;13;131;13112
13;131;13112;4;1;7;LA PINTANA;1;13;131;13112
13;131;13112;5;1;1;LA PINTANA;1;13;131;13112
13;131;13112;5;1;2;LA PINTANA;1;13;131;13112
13;131;13112;5;1;3;LA PINTANA;1;13;131;13112
13;131;13112;5;1;4;LA PINTANA;1;13;131;13112
13;131;13112;5;1;5;LA PINTANA;1;13;131;13112
13;131;13112;5;1;6;LA PINTANA;1;13;131;13112
13;131;13112;5;1;7;LA PINTANA;1;13;131;13112
13;131;13112;5;1;8;LA PINTANA;1;13;131;13112
13;131;13112;5;1;9;LA PINTANA;1;13;131;13112
13;131;13112;5;1;10;LA PINTANA;1;13;131;13112
13;131;13112;5;1;11;LA PINTANA;1;13;131;13112
13;131;13112;6;1;1;LA PINTANA;1;13;131;13112
13;131;13112;6;1;2;LA PINTANA;1;13;131;13112
13;131;13112;6;1;3;LA PINTANA;1;13;131;13112
13;131;13112;7;1;1;LA PINTANA;1;13;131;13112
13;131;13112;7;1;2;LA PINTANA;1;13;131;13112
13;131;13112;7;1;3;LA PINTANA;1;13;131;13112
13;131;13112;7;1;4;LA PINTANA;1;13;131;13112
13;131;13112;7;1;5;LA PINTANA;1;13;131;13112
13;131;13112;7;1;6;LA PINTANA;1;13;131;13112
13;131;13112;8;1;1;LA PINTANA;1;13;131;13112
13;131;13112;8;1;2;LA PINTANA;1;13;131;13112
13;131;13112;8;1;3;LA PINTANA;1;13;131;13112
13;131;13112;8;1;4;LA PINTANA;1;13;131;13112
13;131;13112;8;1;5;LA PINTANA;1;13;131;13112
13;131;13112;8;1;6;LA PINTANA;1;13;131;13112
13;131;13112;8;1;7;LA PINTANA;1;13;131;13112
13;131;13112;8;1;8;LA PINTANA;1;13;131;13112
13;131;13112;8;1;9;LA PINTANA;1;13;131;13112
13;131;13113;1;1;1;LA REINA;1;13;131;13113
13;131;13113;1;1;2;LA REINA;1;13;131;13113
13;131;13113;1;1;3;LA REINA;1;13;131;13113
13;131;13113;1;1;4;LA REINA;1;13;131;13113
13;131;13113;2;1;1;LA REINA;1;13;131;13113
13;131;13113;2;1;2;LA REINA;1;13;131;13113
13;131;13113;2;1;3;LA REINA;1;13;131;13113
13;131;13113;3;1;1;LA REINA;1;13;131;13113
13;131;13113;3;1;2;LA REINA;1;13;131;13113
13;131;13113;3;1;3;LA REINA;1;13;131;13113
13;131;13113;3;1;4;LA REINA;1;13;131;13113
13;131;13113;4;1;1;LA REINA;1;13;131;13113
13;131;13113;4;1;2;LA REINA;1;13;131;13113
13;131;13113;4;1;3;LA REINA;1;13;131;13113
13;131;13113;4;1;4;LA REINA;1;13;131;13113
13;131;13113;5;1;1;LA REINA;1;13;131;13113
13;131;13113;5;1;2;LA REINA;1;13;131;13113
13;131;13113;5;1;3;LA REINA;1;13;131;13113
13;131;13113;5;1;4;LA REINA;1;13;131;13113
13;131;13113;6;1;1;LA REINA;1;13;131;13113
13;131;13113;6;1;2;LA REINA;1;13;131;13113
13;131;13113;6;1;3;LA REINA;1;13;131;13113
13;131;13113;7;1;1;LA REINA;1;13;131;13113
13;131;13113;7;1;2;LA REINA;1;13;131;13113
13;131;13113;7;1;3;LA REINA;1;13;131;13113
13;131;13113;7;1;4;LA REINA;1;13;131;13113
13;131;13113;7;1;5;LA REINA;1;13;131;13113
13;131;13113;7;1;6;LA REINA;1;13;131;13113
13;131;13114;1;1;1;LAS CONDES;1;13;131;13114
13;131;13114;1;1;2;LAS CONDES;1;13;131;13114
13;131;13114;1;1;3;LAS CONDES;1;13;131;13114
13;131;13114;1;1;4;LAS CONDES;1;13;131;13114
13;131;13114;1;1;5;LAS CONDES;1;13;131;13114
13;131;13114;1;1;6;LAS CONDES;1;13;131;13114
13;131;13114;1;1;7;LAS CONDES;1;13;131;13114
13;131;13114;1;1;8;LAS CONDES;1;13;131;13114
13;131;13114;1;1;9;LAS CONDES;1;13;131;13114
13;131;13114;2;1;1;LAS CONDES;1;13;131;13114
13;131;13114;2;1;2;LAS CONDES;1;13;131;13114
13;131;13114;2;1;3;LAS CONDES;1;13;131;13114
13;131;13114;2;1;4;LAS CONDES;1;13;131;13114
13;131;13114;3;1;1;LAS CONDES;1;13;131;13114
13;131;13114;3;1;2;LAS CONDES;1;13;131;13114
13;131;13114;3;1;3;LAS CONDES;1;13;131;13114
13;131;13114;3;1;4;LAS CONDES;1;13;131;13114
13;131;13114;3;1;5;LAS CONDES;1;13;131;13114
13;131;13114;3;1;6;LAS CONDES;1;13;131;13114
13;131;13114;3;1;7;LAS CONDES;1;13;131;13114
13;131;13114;4;1;1;LAS CONDES;1;13;131;13114
13;131;13114;4;1;2;LAS CONDES;1;13;131;13114
13;131;13114;4;1;3;LAS CONDES;1;13;131;13114
13;131;13114;5;1;1;LAS CONDES;1;13;131;13114
13;131;13114;5;1;2;LAS CONDES;1;13;131;13114
13;131;13114;5;1;3;LAS CONDES;1;13;131;13114
13;131;13114;5;1;4;LAS CONDES;1;13;131;13114
13;131;13114;6;1;1;LAS CONDES;1;13;131;13114
13;131;13114;6;1;2;LAS CONDES;1;13;131;13114
13;131;13114;7;1;1;LAS CONDES;1;13;131;13114
13;131;13114;7;1;2;LAS CONDES;1;13;131;13114
13;131;13114;7;1;3;LAS CONDES;1;13;131;13114
13;131;13114;7;1;4;LAS CONDES;1;13;131;13114
13;131;13114;8;1;1;LAS CONDES;1;13;131;13114
13;131;13114;8;1;2;LAS CONDES;1;13;131;13114
13;131;13114;8;1;3;LAS CONDES;1;13;131;13114
13;131;13114;8;1;4;LAS CONDES;1;13;131;13114
13;131;13114;8;1;5;LAS CONDES;1;13;131;13114
13;131;13114;9;1;1;LAS CONDES;1;13;131;13114
13;131;13114;9;1;2;LAS CONDES;1;13;131;13114
13;131;13114;9;1;3;LAS CONDES;1;13;131;13114
13;131;13114;9;1;4;LAS CONDES;1;13;131;13114
13;131;13114;10;1;1;LAS CONDES;1;13;131;13114
13;131;13114;10;1;2;LAS CONDES;1;13;131;13114
13;131;13114;10;1;3;LAS CONDES;1;13;131;13114
13;131;13114;10;1;4;LAS CONDES;1;13;131;13114
13;131;13114;10;1;5;LAS CONDES;1;13;131;13114
13;131;13114;11;1;1;LAS CONDES;1;13;131;13114
13;131;13114;11;1;2;LAS CONDES;1;13;131;13114
13;131;13114;11;1;3;LAS CONDES;1;13;131;13114
13;131;13114;11;1;4;LAS CONDES;1;13;131;13114
13;131;13114;11;1;5;LAS CONDES;1;13;131;13114
13;131;13114;11;1;6;LAS CONDES;1;13;131;13114
13;131;13114;11;1;7;LAS CONDES;1;13;131;13114
13;131;13114;12;1;1;LAS CONDES;1;13;131;13114
13;131;13114;12;1;2;LAS CONDES;1;13;131;13114
13;131;13114;12;1;3;LAS CONDES;1;13;131;13114
13;131;13114;12;1;4;LAS CONDES;1;13;131;13114
13;131;13114;12;1;5;LAS CONDES;1;13;131;13114
13;131;13114;12;1;6;LAS CONDES;1;13;131;13114
13;131;13114;12;1;7;LAS CONDES;1;13;131;13114
13;131;13114;13;1;1;LAS CONDES;1;13;131;13114
13;131;13114;13;1;2;LAS CONDES;1;13;131;13114
13;131;13114;13;1;3;LAS CONDES;1;13;131;13114
13;131;13114;13;1;4;LAS CONDES;1;13;131;13114
13;131;13114;13;1;5;LAS CONDES;1;13;131;13114
13;131;13114;13;1;6;LAS CONDES;1;13;131;13114
13;131;13114;13;1;7;LAS CONDES;1;13;131;13114
13;131;13114;13;1;8;LAS CONDES;1;13;131;13114
13;131;13114;13;1;9;LAS CONDES;1;13;131;13114
13;131;13114;13;1;10;LAS CONDES;1;13;131;13114
13;131;13114;14;1;1;LAS CONDES;1;13;131;13114
13;131;13114;14;1;2;LAS CONDES;1;13;131;13114
13;131;13114;14;1;3;LAS CONDES;1;13;131;13114
13;131;13114;14;1;4;LAS CONDES;1;13;131;13114
13;131;13114;15;1;1;LAS CONDES;1;13;131;13114
13;131;13114;15;1;2;LAS CONDES;1;13;131;13114
13;131;13114;15;1;3;LAS CONDES;1;13;131;13114
13;131;13114;16;1;1;LAS CONDES;1;13;131;13114
13;131;13114;16;1;2;LAS CONDES;1;13;131;13114
13;131;13114;16;1;3;LAS CONDES;1;13;131;13114
13;131;13114;16;1;4;LAS CONDES;1;13;131;13114
13;131;13115;1;1;1;LO BARNECHEA;1;13;131;13115
